Nested Section Name,Link
1212.04(a) - Sufficiency of Claim Vis-à-Vis Nature of the Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10970.html
1212.04(b) - “Same Mark”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10990.html
1212.04(c) - Goods or Services Must be,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11034.html
1212.04(d) - Registration Must Be in Full Force and Effect and on Principal Register or under Act of 1905,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11052.html
1212.04(e) - Form of §2(f) Claim Based on Ownership of Prior Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11066.html
1212.05 - Five Years of Use as Proof of Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11078.html
1212.05(a) - Sufficiency of Claim Vis-à-Vis Nature of the Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11095.html
1212.05(b) - “Substantially Exclusive and Continuous”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11156.html
1212.05(c) - Use “as a Mark”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11184.html
1212.05(d) - Form of the Proof of Five Years’ Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11196.html
1212.06 - Establishing Distinctiveness by Actual Evidence,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11238.html
1212.06(a) - Long Use of the Mark in Commerce,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11280.html
1212.06(b) - Advertising Expenditures,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11303.html
1212.06(c) - Affidavits or Declarations Asserting Recognition of Mark as Source Indicator,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11344.html
"1212.06(d) - Survey Evidence, Market Research and Consumer Reaction Studies",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11372.html
1212.06(e) - Miscellaneous Considerations Regarding Evidence Submitted to Establish Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11411.html
1212.06(e)(i) - First or Only User,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11415.html
1212.06(e)(ii) - State Trademark Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11445.html
1212.06(e)(iii) - Design Patent,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11466.html
1212.06(e)(iv) - Acquiescence to Demands of Competitors,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11484.html
1212.06(e)(v) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d29949_29ce1_1e1.html
1212.06(e)(vi) - Parodies and Copies,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/y4z_kyg_lfb.html
1212.07 - Form of Application Asserting Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11502.html
1212.08 - Section 44 and §66(a) Applications and Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11532.html
1212.09 - Section 1(b) Applications and Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11552.html
1212.09(a) - Section 2(f) Claim Requires Prior Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11556.html
1212.09(b) - Claim of §2(f) “in Part” in §1(b) Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11620.html
"1212.10 - Printing §2(f) Notations, §2(f)-in-Part Notations, and Limitation Statements",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11663.html
1212.01 - General Evidentiary Matters,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10380.html
1212.02 - General Procedural Matters,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10438.html
1212.02(a) - Situations in Which a Claim of Distinctiveness Under §2(f) Is Appropriate,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10442.html
"1212.02(b) - Section 2(f) Claim Is, for Procedural Purposes, a Concession that Matter Is Not Inherently Distinctive",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10461.html
1212.02(c) - Claiming §2(f) Distinctiveness in the Alternative,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10488.html
1212.02(d) - Unnecessary §2(f) Claims,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10537.html
1212.02(e) - Disclaimers in Applications Claiming Distinctiveness under §2(f),https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10561.html
1212.02(f) - Section 2(f) Claim in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10570.html
1212.02(f)(i) - Standards for Establishing Acquired Distinctiveness for Claims of §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10574.html
1212.02(f)(ii) - Appropriate/Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10629.html
1212.02(f)(ii)(A) - Appropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10645.html
1212.02(f)(ii)(B) - Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10688.html
1212.02(g) - Examining Attorney’s Role in Suggesting §2(f) or Appropriate Kind/Amount of Evidence,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10742.html
1212.02(h) - Nonfinal and Final Refusals,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10763.html
1212.02(i) - Section 2(f) Claim with Respect to Incapable Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10807.html
1212.02(j) - Section 2(f) Claim Restricted to Particular Goods/Services/Classes,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10882.html
1212.02(a) - Situations in Which a Claim of Distinctiveness Under §2(f) Is Appropriate,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10442.html
"1212.02(b) - Section 2(f) Claim Is, for Procedural Purposes, a Concession that Matter Is Not Inherently Distinctive",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10461.html
1212.02(c) - Claiming §2(f) Distinctiveness in the Alternative,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10488.html
1212.02(d) - Unnecessary §2(f) Claims,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10537.html
1212.02(e) - Disclaimers in Applications Claiming Distinctiveness under §2(f),https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10561.html
1212.02(f) - Section 2(f) Claim in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10570.html
1212.02(f)(i) - Standards for Establishing Acquired Distinctiveness for Claims of §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10574.html
1212.02(f)(ii) - Appropriate/Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10629.html
1212.02(f)(ii)(A) - Appropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10645.html
1212.02(f)(ii)(B) - Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10688.html
1212.02(f)(i) - Standards for Establishing Acquired Distinctiveness for Claims of §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10574.html
1212.02(f)(ii) - Appropriate/Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10629.html
1212.02(f)(ii)(A) - Appropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10645.html
1212.02(f)(ii)(B) - Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10688.html
1212.02(f)(ii)(A) - Appropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10645.html
1212.02(f)(ii)(B) - Inappropriate Situations for Claiming §2(f) in Part,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10688.html
1212.02(g) - Examining Attorney’s Role in Suggesting §2(f) or Appropriate Kind/Amount of Evidence,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10742.html
1212.02(h) - Nonfinal and Final Refusals,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10763.html
1212.02(i) - Section 2(f) Claim with Respect to Incapable Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10807.html
1212.02(j) - Section 2(f) Claim Restricted to Particular Goods/Services/Classes,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10882.html
1212.03 - Three Types of Evidence of Distinctiveness under §2(f),https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10936.html
1212.04 - Prior Registrations as Proof of Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10951.html
1212.04(a) - Sufficiency of Claim Vis-à-Vis Nature of the Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10970.html
1212.04(b) - “Same Mark”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10990.html
1212.04(c) - Goods or Services Must be,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11034.html
1212.04(d) - Registration Must Be in Full Force and Effect and on Principal Register or under Act of 1905,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11052.html
1212.04(e) - Form of §2(f) Claim Based on Ownership of Prior Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11066.html
1212.04(a) - Sufficiency of Claim Vis-à-Vis Nature of the Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10970.html
1212.04(b) - “Same Mark”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e10990.html
1212.04(c) - Goods or Services Must be,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11034.html
1212.04(d) - Registration Must Be in Full Force and Effect and on Principal Register or under Act of 1905,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11052.html
1212.04(e) - Form of §2(f) Claim Based on Ownership of Prior Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11066.html
1212.05 - Five Years of Use as Proof of Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11078.html
1212.05(a) - Sufficiency of Claim Vis-à-Vis Nature of the Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11095.html
1212.05(b) - “Substantially Exclusive and Continuous”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11156.html
1212.05(c) - Use “as a Mark”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11184.html
1212.05(d) - Form of the Proof of Five Years’ Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11196.html
1212.05(a) - Sufficiency of Claim Vis-à-Vis Nature of the Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11095.html
1212.05(b) - “Substantially Exclusive and Continuous”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11156.html
1212.05(c) - Use “as a Mark”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11184.html
1212.05(d) - Form of the Proof of Five Years’ Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11196.html
1212.06 - Establishing Distinctiveness by Actual Evidence,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11238.html
1212.06(a) - Long Use of the Mark in Commerce,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11280.html
1212.06(b) - Advertising Expenditures,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11303.html
1212.06(c) - Affidavits or Declarations Asserting Recognition of Mark as Source Indicator,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11344.html
"1212.06(d) - Survey Evidence, Market Research and Consumer Reaction Studies",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11372.html
1212.06(e) - Miscellaneous Considerations Regarding Evidence Submitted to Establish Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11411.html
1212.06(e)(i) - First or Only User,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11415.html
1212.06(e)(ii) - State Trademark Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11445.html
1212.06(e)(iii) - Design Patent,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11466.html
1212.06(e)(iv) - Acquiescence to Demands of Competitors,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11484.html
1212.06(e)(v) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d29949_29ce1_1e1.html
1212.06(e)(vi) - Parodies and Copies,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/y4z_kyg_lfb.html
1212.06(a) - Long Use of the Mark in Commerce,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11280.html
1212.06(b) - Advertising Expenditures,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11303.html
1212.06(c) - Affidavits or Declarations Asserting Recognition of Mark as Source Indicator,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11344.html
"1212.06(d) - Survey Evidence, Market Research and Consumer Reaction Studies",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11372.html
1212.06(e) - Miscellaneous Considerations Regarding Evidence Submitted to Establish Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11411.html
1212.06(e)(i) - First or Only User,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11415.html
1212.06(e)(ii) - State Trademark Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11445.html
1212.06(e)(iii) - Design Patent,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11466.html
1212.06(e)(iv) - Acquiescence to Demands of Competitors,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11484.html
1212.06(e)(v) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d29949_29ce1_1e1.html
1212.06(e)(vi) - Parodies and Copies,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/y4z_kyg_lfb.html
1212.06(e)(i) - First or Only User,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11415.html
1212.06(e)(ii) - State Trademark Registrations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11445.html
1212.06(e)(iii) - Design Patent,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11466.html
1212.06(e)(iv) - Acquiescence to Demands of Competitors,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11484.html
1212.06(e)(v) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d29949_29ce1_1e1.html
1212.06(e)(vi) - Parodies and Copies,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/y4z_kyg_lfb.html
1212.07 - Form of Application Asserting Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11502.html
1212.08 - Section 44 and §66(a) Applications and Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11532.html
1212.09 - Section 1(b) Applications and Distinctiveness,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11552.html
1212.09(a) - Section 2(f) Claim Requires Prior Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11556.html
1212.09(b) - Claim of §2(f) “in Part” in §1(b) Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11620.html
1212.09(a) - Section 2(f) Claim Requires Prior Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11556.html
1212.09(b) - Claim of §2(f) “in Part” in §1(b) Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11620.html
"1212.10 - Printing §2(f) Notations, §2(f)-in-Part Notations, and Limitation Statements",https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11663.html
1213 - Disclaimer of Elements in Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11717.html
1213.01 - History of Disclaimer Practice,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11747.html
1213.01(a) - Discretion in Requiring Disclaimer,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11758.html
1213.01(b) - Refusal to Register Because of Failure to Disclaim,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11774.html
1213.01(c) - Voluntary Disclaimer of Registrable or Unregistrable Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11807.html
1213.01(d) - Disclaimer Offered in the Alternative,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1fd11_1befa_1c5.html
1213.02 - “Composite” Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11841.html
1213.03 - Disclaimer of Unregistrable Components of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11855.html
1213.03(a) - “Unregistrable Components” in General,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11859.html
1213.03(b) - Generic Matter and Matter That Does Not Function as a Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11900.html
1213.03(c) - Pictorial Representations of Descriptive Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11927.html
1213.03(d) - Entity Designations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11945.html
1213.04 - Trade Names,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11965.html
1213.05 - Unitary Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e11977.html
1213.05(a) - Compound Word Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12040.html
1213.05(a)(i) - Telescoped Words,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12055.html
1213.05(a)(ii) - Compound Words Formed with Hyphen or Other Punctuation,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12074.html
1213.05(b) - Unitary Phrases,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12097.html
1213.05(b)(i) - Slogans,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305bi.html
1213.05(b)(ii) - Grammar and Punctuation,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305bii.html
1213.05(b)(ii)(A) - Verbs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305biiA.html
1213.05(b)(ii)(B) - Prepositional Phrases,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305biiB.html
1213.05(b)(ii)(C) - Punctuation,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305biiC.html
1213.05(b)(ii)(D) - Possessives,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305biiD.html
1213.05(b)(iii) - Other Considerations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305biii.html
1213.05(b)(iv) - Unregistrable Unitary Phrases or Slogans,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-121305biv.html
1213.05(c) - Double Entendre,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12113.html
1213.05(d) - Incongruity,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12161.html
1213.05(e) - Sound Patterns,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12167.html
1213.05(f) - Display of Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12187.html
1213.05(g) - Marks with Design Elements Replacing Letters,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12196.html
1213.05(g)(i) - Marks with a Distinctive Design Replacing a Letter in Descriptive or Generic Wording,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12212.html
1213.05(g)(ii) - Marks with Merely Descriptive or Primarily Geographically Descriptive Designs Replacing Letters within Descriptive or Primarily Geographically Descriptive Wording,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12272.html
1213.05(g)(iii) - Marks with Accurate Pictorial Representations Replacing Letters in Merely Descriptive and Primarily Geographically Descriptive Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e12295.html
